product_id,product_name,category,brand,price,discount,rating,stock,weight_g,color,created_at,updated_at,is_deleted
P04043,CAMERA,Accessories,sony,2288.31,0,5,24,4110,Blue,2024-05-21 06:59:16,2024-01-09 10:16:23,0
P04044,Tablet,Electronics,SONY,3574.28,20,1,,,,2024-12-04 03:49:07,2024-10-30 15:52:57,0
P04045,,ACCESSORIES,Generic,373.81,20,2,,,,2024-12-10 19:30:40,2024-05-09 04:53:26,0
P04046,Phone,office,dell,2559.31,20,2,,1691,Blue,2024-10-30 14:57:26,2024-01-05 11:58:30,0
P04047,Laptop,Accessories,sony,1112.26,50,4,285,,,2024-03-20 14:47:44,2024-12-01 14:58:31,0
P04048,phone,home,Dell,1689.86,20,5,40,,White,2024-03-28 00:03:09,2024-06-03 00:56:43,1
P04049,Camera,G@dgets,HP,551.28,50,,104,,BLUE,2024-08-15 17:09:25,2024-09-10 00:28:05,0
P04050,LAPTOP,G@dgets,HP,1044.32,10,2,1,,Grey,2024-10-12 06:50:46,2024-04-12 06:38:25,0
P04051,,gadgets,,155.74,50,5,373,3535,Black,2024-03-09 04:20:34,2024-06-30 21:30:28,1
P04052,camera,Accessories,HP,4163.82,50,3,320,3473,RED,2024-02-15 05:57:11,2024-08-10 14:37:53,1
P04053,L@ptop,Office,,2588.76,0,1,98,3951,,2024-07-15 05:03:59,2024-10-29 03:04:01,0
P04054,Bag,Accessories,,16.04,30,5,,,blue,2024-10-24 10:48:52,2024-06-10 15:01:13,1
P04055,,Office,Apple,2625.57,0,2,423,878,Black,2024-08-26 02:30:14,2024-09-13 01:49:10,0
P04056,Laptop,Electronics,Sony,2226.08,10,1,,,Bl@ck,2024-01-12 10:28:19,2024-09-10 18:44:33,0
P04057,Phone,,Dell,3900.19,20,4,,,BLACK,2024-04-16 09:36:01,2024-04-20 21:11:17,0
P04058,,Office,Samsung,3301.57,10,2,94,,,2024-05-02 05:15:02,2024-10-23 06:15:12,1
P04059,Keybo@rd,Office,GENERIC,55.89,20,3,460,,White,2024-11-04 20:14:16,2024-03-02 03:00:59,0
P04060,B@g,Home,,431.13,20,1,220,,,2024-07-05 16:31:08,2024-04-20 02:06:35,0
P04061,C@mer@,Gadgets,,4927.87,50,5,134,1373,,2024-02-28 09:44:00,2024-05-14 17:50:31,1
P04062,phone,Gadgets,dell,3684.61,0,2,,,black,2024-01-06 03:19:54,2024-10-08 21:02:42,0
P04063,Tablet,Accessories,Samsung,798.04,30,5,107,4306,Bl@ck,2024-05-19 17:00:16,2024-05-15 17:19:22,0
P04064,camera,,,3035.08,50,5,420,2835,,2024-06-19 01:23:08,2024-01-05 01:00:52,1
P04065,Monitor,Office,,3268.98,0,4,,,Grey,2024-08-05 06:29:58,2024-06-09 11:28:26,1
P04066,,Gadgets,,4493.64,0,3,,,WHITE,2024-02-01 15:34:48,2024-05-08 06:32:13,1
P04067,KEYBOARD,Office,generic,4189.21,0,5,467,,Grey,2024-08-27 17:55:23,2024-02-15 17:33:23,0
P04068,Tablet,HOME,,846.8,0,3,,1656,White,2024-07-27 00:39:58,2024-04-17 18:50:48,0
P04069,T@blet,OFFICE,HP,3323.95,20,4,,1780,Black,2024-10-05 04:25:18,2024-11-16 06:41:03,1
P04070,Monitor,Accessories,HP,1650.47,10,,137,4063,red,2024-04-10 14:46:37,2024-11-01 23:36:24,1
P04071,Laptop,home,Dell,2147.58,0,4,73,3671,White,2024-12-06 08:21:21,2024-07-21 11:42:26,0
P04072,Keyboard,accessories,Generic,2251.24,50,2,269,,,2024-06-28 18:08:14,2024-10-04 13:07:01,1
P04073,phone,Accessories,HP,2242.58,30,3,,3269,GREY,2024-02-20 02:48:22,2024-09-06 03:20:03,0
P04074,T@blet,electronics,,2043.65,0,5,,2542,Grey,2024-09-25 22:11:21,2024-09-08 14:20:56,1
P04075,bag,Office,generic,3324.13,10,3,,3793,Blue,2024-04-05 14:45:54,2024-10-11 06:35:48,1
P04076,Camera,Electronics,SONY,1152.31,10,5,293,,Red,2024-04-19 07:13:23,2024-01-18 06:26:11,0
P04077,MOUSE,,generic,4676.87,10,1,348,1660,Red,2024-06-27 05:03:58,2024-03-26 09:52:11,0
P04078,Camera,Electronics,sony,2195.84,10,3,,,Bl@ck,2024-04-22 19:19:01,2024-03-07 15:19:15,0
P04079,Keybo@rd,GADGETS,,943.51,20,,,,white,2024-01-07 08:18:58,2024-01-04 05:36:30,0
P04080,mouse,Electronics,,3253.12,50,3,479,301,Blue,2024-03-22 08:13:10,2024-02-23 11:05:17,1
P04081,Phone,OFFICE,Samsung,1969.11,30,3,,,GREY,2024-07-28 02:16:14,2024-05-02 00:28:04,1
P04082,T@blet,Gadgets,Dell,1201.28,20,3,,4849,Black,2024-01-23 19:43:24,2024-06-20 18:26:08,1
P04083,LAPTOP,GADGETS,sony,4389.56,30,4,191,,Black,2024-11-30 19:10:21,2024-07-15 04:42:32,1
P04084,C@mer@,Home,Apple,277.77,0,4,160,4343,,2024-11-16 13:33:10,2024-07-22 15:59:58,0
P04085,Bag,GADGETS,Samsung,1085.7,0,4,,2946,Red,2024-12-07 08:58:04,2024-10-15 03:40:00,1
P04086,,,DELL,4559.76,0,3,,542,Blue,2024-06-06 15:33:39,2024-01-04 14:06:50,1
P04087,Tablet,,Dell,1716.43,20,5,144,,Grey,2024-08-11 17:11:02,2024-09-08 01:39:23,1
P04088,Mouse,gadgets,,1204.67,50,,339,3951,Blue,2024-04-09 22:42:05,2024-10-21 23:39:07,1
P04089,Monitor,,Sony,2171.31,10,3,155,3271,RED,2024-07-09 21:04:25,2024-06-23 16:27:54,0
P04090,keyboard,Home,generic,3142.32,0,3,,,Red,2024-05-08 14:18:42,2024-09-27 15:21:58,0
P04091,bag,Electronics,Apple,2275.91,0,4,187,1768,Grey,2024-02-14 14:27:01,2024-03-23 00:17:22,0
P04092,Keybo@rd,Office,apple,1901.36,20,,356,230,Black,2024-08-02 01:42:19,2024-07-02 06:21:56,1
P04093,TABLET,,HP,1971.02,50,5,272,,grey,2024-05-23 19:43:21,2024-12-07 15:10:14,1
P04094,,Gadgets,,1027.11,0,1,119,4248,White,2024-05-29 00:46:10,2024-04-28 22:58:31,1
P04095,Laptop,Gadgets,HP,1459.97,10,5,446,,Blue,2024-10-17 00:37:11,2024-08-21 05:50:25,0
P04096,camera,Gadgets,Apple,999.74,20,1,,391,Blue,2024-02-28 18:16:34,2024-11-18 12:37:56,1
P04097,KEYBOARD,gadgets,,3192.16,30,5,,2859,Black,2024-01-18 07:35:54,2024-10-18 06:28:08,0
P04098,C@mer@,Electronics,Apple,3034.3,20,5,,2887,White,2024-11-05 13:58:57,2024-04-30 16:05:55,0
P04099,,Gadgets,Generic,4830.91,20,,,,Grey,2024-02-06 11:11:07,2024-10-31 22:08:03,0
P04100,MONITOR,,,714.35,50,5,,592,blue,2024-05-06 13:39:48,2024-05-30 18:14:39,0
P04101,camera,Home,Dell,1412.21,10,,325,452,Blue,2024-08-17 16:26:55,2024-12-11 07:31:16,0
P04102,Laptop,Accessories,APPLE,203.77,50,,,3031,Grey,2024-03-22 21:31:45,2024-12-16 20:26:31,0
P04103,phone,ELECTRONICS,HP,4005.75,0,3,402,,red,2024-05-08 11:54:11,2024-05-18 07:55:14,0
P04104,Laptop,home,Apple,3590.32,30,1,,,Red,2024-11-07 14:40:38,2024-12-22 18:29:08,1
P04105,Laptop,ACCESSORIES,Dell,1439.11,0,5,83,,Grey,2024-06-01 16:56:15,2024-03-23 17:38:16,0
P04106,Bag,home,Apple,4232.6,50,,185,,Grey,2024-04-10 08:05:11,2024-10-08 15:57:20,0
P04107,B@g,Accessories,Dell,3614.92,0,4,,,Blue,2024-07-05 22:10:09,2024-11-11 16:35:51,1
P04108,Monitor,ELECTRONICS,,3818.22,30,,,,red,2024-10-02 21:19:33,2024-01-18 11:15:22,0
P04109,monitor,Home,,3251.6,30,,247,600,,2024-12-07 09:22:12,2024-09-26 12:00:32,1
P04110,Camera,Electronics,HP,530.37,20,3,,,Bl@ck,2024-10-12 08:39:30,2024-05-10 20:02:58,1
P04111,,Accessories,dell,2217.31,10,3,70,2852,Grey,2024-08-12 16:05:50,2024-10-06 04:34:11,1
P04112,Camera,Accessories,HP,296.54,50,5,151,,grey,2024-10-12 09:48:14,2024-11-17 16:33:49,0
P04113,C@mer@,office,HP,581.66,50,2,363,,,2024-09-30 17:40:00,2024-06-10 15:36:40,0
P04114,KEYBOARD,ELECTRONICS,Sony,406.02,30,4,,3801,White,2024-01-03 03:57:28,2024-01-29 08:05:45,1
P04115,C@mer@,Gadgets,Dell,4271.97,10,1,,1512,Bl@ck,2024-12-05 00:11:45,2024-09-14 03:25:27,1
P04116,bag,GADGETS,HP,4181.62,10,3,,2533,WHITE,2024-10-02 12:34:36,2024-07-06 21:25:07,1
P04117,Keyboard,Electronics,Sony,1616.45,20,1,,,Blue,2024-08-05 15:06:25,2024-07-03 23:49:09,1
P04118,laptop,Gadgets,samsung,2154.57,50,4,,,,2024-02-23 09:14:54,2024-12-19 17:41:28,0
P04119,Monitor,Electronics,Dell,1677.64,30,2,,3731,Blue,2024-09-25 00:38:00,2024-01-22 12:05:37,0
P04120,MONITOR,ELECTRONICS,Apple,1339.3,30,1,,,,2024-08-05 03:17:22,2024-01-22 22:04:44,1
P04121,tablet,,apple,3694.34,50,,,,Red,2024-06-06 17:44:56,2024-01-23 22:05:50,1
P04122,Mouse,Accessories,Generic,227.53,10,4,39,4394,Grey,2024-08-24 02:09:55,2024-08-31 02:33:04,1
P04123,bag,office,Samsung,3386.92,20,,,4254,BLACK,2024-03-14 17:34:03,2024-12-27 21:32:09,1
P04124,TABLET,,Dell,940.23,20,3,289,2612,RED,2024-01-21 03:44:01,2024-08-08 08:13:30,1
P04125,Monitor,Home,HP,1874.93,50,5,,,Black,2024-07-28 12:39:04,2024-08-21 03:43:38,0
P04126,Bag,Accessories,,3360.46,0,5,,,White,2024-08-04 05:30:43,2024-05-31 13:05:51,1
P04127,,HOME,,2177.98,20,3,429,566,white,2024-10-14 10:20:23,2024-09-10 05:02:39,0
P04128,Camera,Office,Samsung,1008.02,0,4,,,Grey,2024-10-28 21:52:54,2024-12-19 11:50:38,0
P04129,Bag,Office,HP,920.59,0,5,,2715,Blue,2024-11-07 14:50:00,2024-12-17 06:29:41,1
P04130,Keybo@rd,Office,Apple,3407.38,20,3,,617,BLUE,2024-06-21 00:05:40,2024-02-01 16:42:11,0
P04131,Tablet,,,1238.04,20,2,445,2104,Grey,2024-09-27 06:28:57,2024-04-01 05:14:15,1
P04132,Keybo@rd,,samsung,3239.97,30,5,,,,2024-11-30 15:57:50,2024-03-08 21:00:26,0
P04133,Bag,Accessories,Apple,3324.45,10,1,,,Blue,2024-05-13 07:30:12,2024-01-16 12:17:32,0
P04134,Monitor,Home,HP,784.12,0,1,,,Grey,2024-11-21 15:11:27,2024-08-07 07:43:12,1
P04135,BAG,Gadgets,,3673.19,20,5,,,Red,2024-08-11 04:38:42,2024-09-10 23:44:52,0
P04136,Phone,Gadgets,Samsung,3081.31,0,2,,,Blue,2024-04-26 16:28:05,2024-05-03 18:04:32,0
P04137,,Electronics,apple,3707.81,30,1,362,919,BLACK,2024-12-16 17:32:54,2024-10-29 08:28:23,0
P04138,keyboard,Home,,1464.9,0,5,,,Blue,2024-01-15 20:03:48,2024-10-26 14:13:40,0
P04139,,GADGETS,dell,23.75,0,5,,2239,blue,2024-01-23 09:48:55,2024-07-08 15:21:39,0
P04140,Mouse,home,SAMSUNG,4635.22,0,4,277,1475,Grey,2024-10-08 01:23:37,2024-01-16 06:57:43,0
P04141,BAG,Accessories,Sony,657.39,0,,177,,White,2024-09-26 09:56:20,2024-03-29 06:04:26,1
P04142,Monitor,gadgets,dell,570.53,50,3,,,,2024-11-29 13:16:12,2024-11-01 02:19:06,0
P04143,bag,Office,Generic,1160.61,50,2,,,Grey,2024-08-16 13:03:43,2024-07-02 05:13:34,0
P04144,Tablet,Gadgets,sony,2566.21,50,4,,4805,White,2024-06-11 22:22:53,2024-06-22 08:12:31,0
P04145,PHONE,Accessories,dell,3144.64,30,2,,,red,2024-04-25 05:01:13,2024-12-22 07:19:20,0
P04146,camera,,,1724.21,0,2,,,BLACK,2024-12-04 14:29:16,2024-04-21 05:36:20,0
P04147,Laptop,G@dgets,DELL,4274.47,10,1,334,1660,,2024-06-21 09:35:23,2024-04-12 17:54:39,0
P04148,Camera,accessories,SONY,1708.82,0,4,,,,2024-01-02 13:35:41,2024-01-31 11:36:38,0
P04149,PHONE,Home,Apple,2794.5,0,1,389,3086,GREY,2024-03-01 01:12:15,2024-06-30 00:08:10,0
P04150,bag,Office,,2893.96,0,,,4361,blue,2024-05-28 07:24:05,2024-12-07 10:36:08,1
P04151,Monitor,Gadgets,GENERIC,4149.93,0,4,93,2115,Grey,2024-09-17 15:07:55,2024-08-09 18:52:29,0
P04152,PHONE,Office,SONY,1501.31,20,1,228,370,Blue,2024-09-24 23:40:09,2024-12-22 09:48:33,1
P04153,Bag,gadgets,Dell,1283.46,0,5,,427,,2024-09-11 10:53:18,2024-05-09 21:51:53,0
P04154,Phone,Home,Dell,1052.12,10,3,,1008,Red,2024-06-08 12:06:53,2024-12-01 00:57:22,1
P04155,Laptop,electronics,sony,2249.07,10,,,3753,BLACK,2024-04-29 15:56:01,2024-07-12 09:45:02,0
P04156,Phone,Electronics,HP,2111.12,20,5,,1010,Grey,2024-09-04 19:53:34,2024-02-16 11:16:40,0
P04157,Phone,,Apple,4568.92,10,4,356,2232,,2024-09-08 13:59:42,2024-09-30 06:13:41,0
P04158,Mouse,Home,Apple,3538.8,20,4,,,Red,2024-03-10 08:17:09,2024-08-03 04:33:44,0
P04159,,Accessories,generic,4967.21,10,2,,1716,,2024-08-26 07:50:03,2024-01-31 15:14:45,1
P04160,Tablet,HOME,HP,3304.62,30,5,,2763,Red,2024-05-02 12:17:02,2024-12-03 00:15:40,0
P04161,KEYBOARD,Electronics,dell,3330.26,30,1,,1492,Red,2024-03-16 10:44:27,2024-09-27 07:04:37,0
P04162,Bag,Accessories,HP,4565.03,0,2,62,348,,2024-12-06 16:30:29,2024-05-05 15:21:56,0
P04163,MONITOR,,,4499,0,4,357,4631,Black,2024-08-10 03:29:25,2024-01-06 17:40:46,0
P04164,phone,Accessories,Sony,2303.07,0,3,,3330,blue,2024-05-12 04:14:00,2024-04-09 22:39:29,1
P04165,Tablet,,Generic,4650.54,0,4,480,895,Red,2024-07-07 09:48:01,2024-10-26 11:41:50,0
P04166,Tablet,HOME,Sony,3548.71,0,4,,4955,black,2024-06-06 22:11:28,2024-12-21 10:35:15,0
P04167,Phone,,Dell,3599.79,30,,,,,2024-04-18 12:19:52,2024-11-20 22:13:59,1
P04168,,ELECTRONICS,Dell,3058.25,0,2,,,Grey,2024-02-09 20:02:18,2024-03-08 15:10:35,0
P04169,KEYBOARD,OFFICE,generic,3252.4,30,,,,WHITE,2024-06-06 13:36:48,2024-12-25 08:39:00,0
P04170,Monitor,Home,SAMSUNG,3693.34,0,,,1036,Blue,2024-01-13 03:03:21,2024-04-25 07:03:35,0
P04171,,Electronics,generic,1158.22,50,3,,4226,white,2024-07-20 20:49:53,2024-03-02 06:06:29,0
P04172,,Electronics,Samsung,881.84,50,1,,,,2024-06-06 02:43:40,2024-11-26 13:51:16,1
P04173,Laptop,Home,Apple,2991.9,30,2,415,3490,,2024-08-22 06:08:57,2024-07-15 12:23:09,0
P04174,MONITOR,Electronics,Dell,4551.03,0,3,318,4390,red,2024-05-26 09:57:37,2024-02-05 22:49:15,0
P04175,LAPTOP,gadgets,Dell,4597.58,0,2,251,,White,2024-08-29 08:12:05,2024-03-28 19:27:00,0
P04176,tablet,Electronics,GENERIC,3685.78,50,3,82,,WHITE,2024-01-14 00:20:56,2024-08-31 15:34:34,0
P04177,,,Apple,3838.96,20,3,325,,RED,2024-06-26 11:23:33,2024-03-21 19:07:59,0
P04178,Phone,GADGETS,sony,546.86,0,5,,,Black,2024-05-29 04:04:18,2024-07-25 17:50:36,0
P04179,Tablet,,HP,3939.08,0,5,,1586,,2024-01-12 04:25:43,2024-06-24 10:37:25,0
P04180,camera,,Dell,308.84,0,2,,199,grey,2024-01-25 19:08:35,2024-06-21 04:39:56,1
P04181,Monitor,Electronics,,4993.36,20,3,18,2999,Black,2024-07-22 01:24:22,2024-01-22 08:54:41,1
P04182,TABLET,electronics,samsung,4240.8,10,,,1155,RED,2024-10-16 16:24:45,2024-12-17 09:12:10,1
P04183,,Home,Sony,4015.46,50,,,1295,Black,2024-11-18 01:49:18,2024-12-08 01:31:03,0
P04184,Mouse,Home,Apple,673.36,50,2,,186,,2024-02-14 23:51:59,2024-03-28 06:16:30,1
P04185,Keybo@rd,Office,Generic,3747.34,0,5,123,413,Red,2024-02-16 09:06:06,2024-01-30 11:36:37,0
P04186,C@mer@,Office,samsung,2397.24,10,5,,1634,,2024-10-31 06:19:24,2024-09-25 02:57:40,0
P04187,Keyboard,Home,sony,3954.62,0,,134,2900,Blue,2024-11-14 02:12:32,2024-10-29 18:03:50,1
P04188,B@g,Accessories,HP,2161.45,0,3,199,5000,Bl@ck,2024-09-03 16:18:18,2024-10-11 05:31:40,1
P04189,Phone,Electronics,HP,2232.62,50,1,,,Black,2024-05-14 17:36:45,2024-03-02 00:21:42,0
P04190,,office,HP,4457.93,20,3,,,,2024-03-20 22:55:13,2024-03-01 13:49:52,0
P04191,Camera,G@dgets,APPLE,1390.6,0,2,,441,Blue,2024-06-18 23:45:47,2024-10-25 14:33:33,0
P04192,Tablet,Home,generic,3183.3,10,3,75,,White,2024-01-22 05:35:18,2024-11-11 05:53:18,1
P04193,,Gadgets,Sony,4792.24,50,4,,,Red,2024-08-11 14:12:53,2024-04-08 19:11:22,0
P04194,phone,Office,HP,812.71,0,,,4557,White,2024-06-16 11:13:05,2024-03-20 08:07:07,0
P04195,tablet,Accessories,hp,3668.82,30,5,,4685,Grey,2024-12-23 01:52:12,2024-07-23 15:45:37,0
P04196,Camera,Electronics,S@msung,4951.72,10,2,,1207,BLACK,2024-09-08 13:17:03,2024-11-09 11:13:56,0
P04197,,Office,HP,2857.07,0,5,217,1781,BLUE,2024-02-12 15:11:32,2024-12-24 06:33:10,1
P04198,Bag,Electronics,Sony,2333.45,20,4,,2315,RED,2024-04-12 11:29:00,2024-07-28 01:39:36,0
P04199,BAG,Electronics,Dell,15.4,0,1,,3836,Red,2024-04-02 06:32:31,2024-03-31 02:10:40,0
P04200,,GADGETS,APPLE,445.34,0,1,,,Blue,2024-04-08 02:28:04,2024-07-22 02:21:39,0
P04201,KEYBOARD,accessories,SONY,571.32,30,4,,,WHITE,2024-04-14 21:41:59,2024-08-27 16:12:55,0
P04202,camera,ACCESSORIES,SAMSUNG,2418.73,30,3,,,BLACK,2024-11-02 10:39:18,2024-05-02 15:11:20,1
P04203,Bag,Accessories,generic,3279.6,0,5,388,,Red,2024-07-17 05:56:06,2024-04-07 17:11:06,0
P04204,,OFFICE,,4949.27,10,3,26,,BLUE,2024-03-24 11:11:31,2024-01-13 18:47:50,0
P04205,Laptop,Electronics,dell,2189.69,10,4,,,Red,2024-11-09 15:26:24,2024-05-10 06:53:44,0
P04206,phone,Home,S@msung,4241.05,0,2,452,3329,Black,2024-03-04 14:08:07,2024-10-14 01:40:35,0
P04207,monitor,Electronics,Generic,4679.14,30,4,,,Black,2024-02-24 00:57:56,2024-04-03 13:59:36,1
P04208,keyboard,Electronics,HP,4862.61,50,5,,1007,,2024-06-19 22:51:49,2024-06-27 06:36:04,1
P04209,Laptop,,HP,405.23,0,1,85,,Grey,2024-04-23 07:08:06,2024-04-08 07:43:59,0
P04210,BAG,electronics,apple,1790.17,10,5,,4148,White,2024-07-22 01:46:24,2024-04-04 10:12:09,0
P04211,Monitor,HOME,generic,2058.02,50,4,338,,Grey,2024-11-28 22:56:56,2024-04-29 01:40:45,0
P04212,BAG,OFFICE,SONY,4030.6,50,1,,,,2024-05-03 19:32:57,2024-08-13 11:36:26,1
P04213,Phone,Home,,4142.72,20,,,,White,2024-12-03 06:54:07,2024-10-22 01:36:28,0
P04214,T@blet,Electronics,Dell,4921.45,20,1,42,,White,2024-09-16 01:06:23,2024-02-03 09:19:20,0
P04215,Phone,Gadgets,,254.9,0,,94,757,,2024-01-04 05:36:11,2024-01-03 03:37:23,0
P04216,Tablet,Accessories,Apple,1426.16,0,3,109,4753,Blue,2024-04-05 20:56:49,2024-03-16 20:49:16,1
P04217,laptop,Office,Sony,2295.96,0,5,,,Grey,2024-10-17 00:42:18,2024-03-20 08:24:55,0
P04218,TABLET,Gadgets,,1246.2,10,1,317,1561,,2024-01-17 20:56:14,2024-02-12 01:55:10,1
P04219,Bag,,HP,3611.86,0,5,,,,2024-02-23 05:04:20,2024-06-22 11:30:00,0
P04220,,accessories,,1104.49,30,4,,,,2024-06-06 04:51:01,2024-04-21 16:11:11,1
P04221,Bag,ACCESSORIES,Generic,2845,20,1,233,,Grey,2024-03-08 13:24:16,2024-01-18 13:30:14,1
P04222,laptop,Home,Apple,4047.66,0,3,,789,GREY,2024-04-23 21:36:44,2024-07-03 19:24:57,0
P04223,Phone,ELECTRONICS,generic,2779.74,50,,319,,,2024-01-14 14:27:56,2024-12-12 02:17:07,0
P04224,Monitor,,S@msung,74.99,0,,,3228,,2024-02-24 18:57:38,2024-08-20 23:38:00,0
P04225,,Accessories,,356.67,50,5,,,white,2024-02-05 03:23:22,2024-01-09 22:16:24,0
P04226,Camera,Home,Apple,3958.15,50,3,,,GREY,2024-04-19 05:50:32,2024-08-17 13:09:58,0
P04227,,Office,Sony,2731.11,30,2,7,,Grey,2024-11-08 12:03:46,2024-10-06 09:27:27,0
P04228,monitor,G@dgets,HP,854.5,0,4,394,1185,red,2024-10-27 22:40:17,2024-03-29 02:06:06,0
P04229,keyboard,Home,apple,306.4,20,3,131,233,Grey,2024-06-02 16:01:13,2024-07-07 17:51:08,0
P04230,Phone,Gadgets,Dell,672.95,10,4,42,,blue,2024-11-04 04:40:08,2024-02-23 14:05:16,0
P04231,Tablet,Gadgets,S@msung,2434.87,10,5,,,Black,2024-07-02 11:06:10,2024-12-23 08:04:00,0
P04232,bag,,HP,4455.8,50,,,,black,2024-06-10 01:53:10,2024-02-02 18:55:29,0
P04233,Mouse,Accessories,Dell,1097.61,10,1,,833,Bl@ck,2024-03-18 20:07:17,2024-08-10 11:02:50,1
P04234,Keyboard,Electronics,Sony,1952.75,0,3,446,2520,Grey,2024-11-17 22:55:18,2024-05-21 09:56:55,0
P04235,Keyboard,Accessories,apple,4664.19,10,2,,2536,,2024-10-06 13:10:31,2024-05-29 19:27:33,0
P04236,Camera,Electronics,Sony,1669.2,0,2,,,Black,2024-04-23 18:09:18,2024-01-11 16:36:03,0
P04237,Monitor,Gadgets,,3406.13,20,2,,2911,WHITE,2024-12-19 13:24:02,2024-07-18 08:39:26,1
P04238,Camera,Home,Sony,4420.39,50,1,442,,,2024-06-24 18:20:51,2024-09-26 21:38:21,1
P04239,Phone,Gadgets,Samsung,535.09,50,,436,,BLACK,2024-12-01 16:34:48,2024-10-19 08:54:27,1
P04240,,home,HP,4132.07,30,4,357,474,Black,2024-11-23 02:49:18,2024-09-09 05:21:32,0
P04241,monitor,GADGETS,sony,3054.41,20,1,,,WHITE,2024-07-09 01:50:31,2024-05-26 09:25:22,0
P04242,Laptop,ACCESSORIES,Apple,1806.77,30,3,8,2831,Grey,2024-08-07 12:40:50,2024-10-26 16:56:19,0
P04243,Monitor,,Dell,2969.67,0,4,,,Grey,2024-08-05 17:46:17,2024-07-15 07:45:47,0
P04244,Laptop,Accessories,Sony,1103.46,30,5,,2581,black,2024-10-12 19:27:01,2024-10-27 07:56:47,0
P04245,Bag,office,Generic,2557.24,50,4,376,634,red,2024-02-17 21:47:53,2024-04-02 21:40:12,1
P04246,Mouse,GADGETS,DELL,2857.82,0,2,,3927,GREY,2024-07-11 14:42:46,2024-04-19 14:56:00,0
P04247,,Home,,3245.1,0,1,199,,blue,2024-09-04 15:54:31,2024-12-20 04:10:44,1
P04248,PHONE,Accessories,generic,255.32,50,2,332,1234,Bl@ck,2024-05-01 04:12:50,2024-10-20 02:13:51,0
P04249,T@blet,GADGETS,hp,2463.78,20,4,317,,Blue,2024-02-09 06:07:01,2024-01-19 01:45:48,0
P04250,laptop,accessories,Samsung,1595.44,50,1,167,,Red,2024-03-08 18:37:34,2024-06-11 08:45:02,0
P04251,Bag,,,4774.84,0,4,,778,,2024-05-28 05:38:14,2024-09-01 07:11:31,1
P04252,,gadgets,,2950.81,30,1,,,,2024-04-09 07:46:49,2024-03-13 20:53:40,1
P04253,mouse,Electronics,S@msung,598.56,0,2,463,,Blue,2024-10-19 23:02:45,2024-08-01 08:30:59,1
P04254,Camera,Gadgets,DELL,3057.99,20,,102,,Blue,2024-01-26 19:38:11,2024-04-07 11:51:03,1
P04255,Camera,Office,S@msung,2770.39,20,2,71,460,GREY,2024-04-27 11:33:23,2024-08-16 17:56:51,1
P04256,Laptop,gadgets,Dell,935.74,20,1,70,,White,2024-11-03 08:49:27,2024-08-27 17:10:28,0
P04257,phone,Electronics,generic,437.61,50,1,,914,GREY,2024-03-31 08:08:46,2024-11-24 16:52:20,0
P04258,Keyboard,Home,Dell,3561.65,50,,426,,Blue,2024-11-08 11:26:14,2024-08-19 02:33:31,0
P04259,PHONE,Gadgets,S@msung,3355.38,0,5,,3281,Black,2024-06-16 04:05:50,2024-02-06 08:32:35,1
P04260,keyboard,Electronics,HP,1102.39,30,5,,905,Black,2024-06-09 21:52:24,2024-07-12 11:15:12,0
P04261,Tablet,gadgets,HP,4033.93,50,4,287,3127,GREY,2024-09-14 17:52:10,2024-11-22 10:10:28,0
P04262,,Accessories,Dell,218.17,50,3,90,,BLACK,2024-08-25 12:02:20,2024-03-02 15:35:22,0
P04263,Monitor,Gadgets,Generic,1780.59,0,1,434,1126,,2024-02-18 07:26:14,2024-03-16 22:22:21,0
P04264,,,Generic,1932.48,0,3,,,Grey,2024-07-24 09:15:35,2024-11-29 11:53:59,0
P04265,Keyboard,,GENERIC,2910.71,50,2,,,White,2024-07-02 14:22:09,2024-07-04 11:40:46,0
P04266,Mouse,ACCESSORIES,Apple,4977.43,20,4,318,,Black,2024-11-20 01:02:03,2024-02-04 14:20:49,0
P04267,MONITOR,home,Dell,4270.88,0,1,81,,black,2024-04-25 04:35:23,2024-01-13 23:26:09,0
P04268,Bag,Home,HP,3413,0,2,,,Red,2024-01-30 17:56:26,2024-06-30 23:34:55,0
P04269,laptop,Gadgets,HP,1565.64,0,2,,,,2024-11-21 15:16:09,2024-01-24 21:16:33,0
P04270,Monitor,G@dgets,dell,3175.76,30,5,,2082,Grey,2024-06-04 19:34:24,2024-06-28 04:03:20,0
P04271,Bag,Accessories,S@msung,3496.56,10,4,59,,,2024-08-29 14:21:03,2024-09-06 09:39:57,0
P04272,LAPTOP,Office,sony,339.72,10,2,153,,red,2024-11-04 20:43:04,2024-04-02 15:13:29,0
P04273,keyboard,Electronics,sony,4985.86,20,2,360,3725,Blue,2024-07-31 01:20:37,2024-08-31 04:07:40,0
P04274,C@mer@,Office,Apple,1600.12,20,2,,752,BLUE,2024-12-20 04:54:23,2024-08-14 15:55:27,1
P04275,C@mer@,,,1780.66,50,4,103,4082,BLACK,2024-10-27 16:11:46,2024-08-24 21:20:20,0
P04276,T@blet,,dell,3136.63,30,5,179,,Grey,2024-11-11 10:13:45,2024-09-25 21:38:32,0
P04277,Bag,OFFICE,Sony,4273.92,50,4,305,,Grey,2024-12-13 13:17:55,2024-04-29 00:29:53,0
P04278,,,Sony,2173.94,0,,,,RED,2024-08-17 01:36:55,2024-05-17 12:31:23,1
