order_item_id,order_id,product_id,quantity,unit_price,tax,discount_amount,fulfilled_by,created_at,updated_at
OI17741,O03156,P03926,3,3676.84,446.41,209.96,Vendor,2024-12-23 10:30:01,2024-02-28 02:00:17
OI17742,O01296,P02353,1,4803.31,403.65,429.51,Vendor,2024-10-01 03:40:59,2024-05-16 18:40:15
OI17743,O04777,P02409,1,3043.21,326.45,224.67,,2024-02-18 20:45:16,2024-10-20 07:02:06
OI17744,O03778,P02281,0,1204.34,223.17,393.37,vendor,2024-02-08 03:20:51,2024-09-28 04:10:17
OI17745,O03066,P00643,1,4448.43,122.69,448.48,3PL,2024-10-10 01:30:51,2024-12-28 13:35:11
OI17746,O11650,P02758,,1920.38,307.46,415.21,,2024-02-18 21:22:41,2024-06-20 21:34:43
OI17747,O10491,P04821,0,2833.97,128.27,150.71,3pl,2024-03-20 01:51:55,2024-05-07 05:37:08
OI17748,O01035,P02824,0,2275.62,80.15,238.34,3PL,2024-01-26 04:57:17,2024-12-21 12:05:05
OI17749,O09225,P01521,2,3538.96,432.58,399.59,vendor,2024-09-30 22:36:50,2024-11-12 11:51:37
OI17750,O04072,P03865,0,4304.91,191.65,418.5,Vendor,2024-01-13 20:55:02,2024-10-22 17:52:54
OI17751,O03664,P04406,1,369.36,104.29,313.17,VENDOR,2024-06-03 22:32:37,2024-01-29 15:37:15
OI17752,O01719,P00588,1,2245.49,165.84,298.19,WAREHOUSE,2024-02-27 22:36:14,2024-09-25 18:13:25
OI17753,O11396,P02106,1,939.06,178.69,262.66,vendor,2024-06-14 19:06:37,2024-05-22 18:26:30
OI17754,O01752,P04721,1,3453.38,69.61,260.36,3PL,2024-05-01 18:58:05,2024-03-22 13:17:02
OI17755,O01304,P02222,,1174.71,307.43,368.61,3pl,2024-04-17 06:01:53,2024-01-28 05:26:45
OI17756,O00821,P00126,1,2793.95,121.23,105.08,,2024-09-17 20:03:38,2024-12-13 22:05:37
OI17757,O10509,P00210,3,771.61,27.98,363.17,warehouse,2024-11-05 04:51:22,2024-08-09 09:43:10
OI17758,O02160,P02930,0,935.17,351.78,195.84,Vendor,2024-10-03 04:38:44,2024-05-17 10:59:20
OI17759,O04109,P02172,3,2269.07,102.44,111.42,vendor,2024-11-12 06:45:16,2024-04-19 21:21:45
OI17760,O11087,P01927,,938.33,97.84,53.66,,2024-07-07 09:12:57,2024-12-28 03:22:19
OI17761,O10932,P01612,,1047.8,411.72,193.43,3PL,2024-04-09 19:45:56,2024-01-01 02:38:49
OI17762,O09839,P02103,2,2087.76,103.47,153.25,warehouse,2024-12-30 22:59:51,2024-02-06 10:57:41
OI17763,O05041,P02521,1,514.87,239.63,345.51,3PL,2024-04-08 23:13:17,2024-01-07 13:12:01
OI17764,O11975,P02032,1,588.2,389.15,305.85,,2024-11-25 10:02:32,2024-01-05 08:54:46
OI17765,O09318,P02124,1,1312.55,398.66,142.93,vendor,2024-06-04 12:17:43,2024-03-15 13:36:38
OI17766,O10972,P03883,2,1581.3,286.07,270.47,,2024-01-31 21:52:36,2024-02-06 00:11:27
OI17767,O11808,P04939,3,2902.63,12.28,112.7,warehouse,2024-10-01 02:35:38,2024-03-17 11:33:04
OI17768,O00529,P03086,0,4619.68,372.78,21.36,,2024-12-30 23:12:31,2024-07-13 07:26:55
OI17769,O08033,P01095,3,1422.01,291.47,402.25,Vendor,2024-04-02 20:47:33,2024-05-07 07:16:26
OI17770,O10499,P03132,0,3485.08,343.87,254.97,Warehouse,2024-03-02 09:34:31,2024-10-15 23:47:25
OI17771,O10509,P03858,1,1441.63,7.16,464.21,3PL,2024-07-10 01:15:01,2024-02-26 22:24:03
OI17772,O04411,P00052,,4343.97,25.25,149.95,3PL,2024-05-02 17:23:10,2024-07-10 15:23:19
OI17773,O11606,P03928,1,806.37,242.95,275.3,3PL,2024-01-03 06:21:06,2024-04-13 02:51:43
OI17774,O10825,P02246,1,272.41,470.79,37.35,warehouse,2024-02-14 03:10:50,2024-09-20 23:33:24
OI17775,O11011,P02972,,4566.85,458.69,150.68,3PL,2024-10-11 22:24:42,2024-04-07 05:52:46
OI17776,O11217,P04496,1,2834.37,382.82,302.93,Vendor,2024-06-22 10:38:26,2024-03-02 14:34:54
OI17777,O08455,P02534,,2090.48,189.3,323.75,3pl,2024-07-08 02:47:16,2024-05-05 07:48:15
OI17778,O10249,P00074,0,503.4,337.25,166.8,Warehouse,2024-03-16 16:39:25,2024-08-14 17:15:46
OI17779,O11014,P01004,1,1764.27,374.61,321.91,3pl,2024-04-23 04:30:53,2024-10-11 18:18:35
OI17780,O11375,P04715,0,528.33,75.23,459.48,Warehouse,2024-07-21 17:37:35,2024-01-19 06:37:18
OI17781,O10732,P04204,1,4389.68,364.74,181.58,3pl,2024-12-18 21:34:24,2024-04-30 04:33:03
OI17782,O11863,P04547,3,1821.58,308.97,487.13,VENDOR,2024-03-06 03:17:38,2024-09-13 08:17:45
OI17783,O07027,P03798,0,302.94,433.76,266.86,,2024-10-29 03:26:16,2024-11-27 04:11:28
OI17784,O10335,P01350,0,4023.9,29.55,355.92,,2024-12-31 02:06:44,2024-03-14 02:43:58
OI17785,O11809,P02866,,4127.99,302.12,167.84,WAREHOUSE,2024-11-15 23:57:27,2024-02-09 04:53:54
OI17786,O01731,P02740,3,1313.16,446.85,253.79,W@rehouse,2024-11-19 19:45:26,2024-01-31 22:35:21
OI17787,O04000,P04939,2,1727.24,253.6,438.4,3PL,2024-06-27 00:29:09,2024-03-13 17:13:34
OI17788,O10980,P04420,,4467.07,329.35,395.71,VENDOR,2024-03-14 11:07:45,2024-08-13 14:10:16
OI17789,O02405,P00188,1,2865.15,384.95,0.32,Vendor,2024-05-20 00:15:29,2024-09-20 03:58:51
OI17790,O06728,P02897,,4108.55,50.64,399.76,Vendor,2024-12-02 21:37:41,2024-09-08 23:40:12
OI17791,O11851,P01988,1,4152.15,477.97,462.69,3PL,2024-06-20 04:33:25,2024-05-13 07:00:46
OI17792,O04137,P00377,2,4885.95,205.06,117.66,Vendor,2024-02-13 04:33:09,2024-02-03 21:50:52
OI17793,O04061,P03324,1,2426.64,20.99,444.34,VENDOR,2024-10-27 06:49:26,2024-10-20 23:29:53
OI17794,O11865,P02308,3,656.53,60.5,444.65,VENDOR,2024-02-01 23:36:19,2024-10-01 01:57:13
OI17795,O11931,P03680,3,885.49,272.69,253.76,W@rehouse,2024-04-23 11:27:08,2024-01-28 22:08:15
OI17796,O02812,P03711,0,599.21,209.35,399.51,3PL,2024-01-09 12:35:33,2024-05-02 02:39:09
OI17797,O00648,P01164,2,4907.24,336.87,404.04,Vendor,2024-09-26 12:18:23,2024-08-16 07:10:44
OI17798,O10890,P01734,1,1788.98,159.97,56.08,vendor,2024-12-13 06:51:02,2024-11-08 22:51:50
OI17799,O09313,P04236,2,4847.45,491.37,4.91,Vendor,2024-08-16 17:25:01,2024-06-05 13:50:56
OI17800,O07470,P03781,,4646.66,37.02,409.62,Vendor,2024-11-11 15:45:22,2024-01-13 23:26:44
OI17801,O11363,P00112,3,2302.65,444.34,166.45,vendor,2024-01-11 09:13:51,2024-12-07 20:48:14
OI17802,O11190,P01345,2,674.39,33.08,166.96,,2024-02-20 00:39:30,2024-03-25 14:07:45
OI17803,O11374,P04523,1,3464.83,486.05,211.45,Vendor,2024-08-06 02:46:49,2024-09-23 23:46:11
OI17804,O00673,P01423,1,664.92,44.45,294.38,3pl,2024-07-31 01:27:47,2024-02-03 17:00:55
OI17805,O03828,P04399,3,4402.92,316.07,425.17,Vendor,2024-12-04 16:25:04,2024-02-03 11:01:30
OI17806,O11298,P01942,1,590.77,435.45,471.86,3PL,2024-10-19 21:01:55,2024-06-07 22:48:18
OI17807,O05861,P03311,2,2209.53,116.06,45.59,Warehouse,2024-07-17 15:21:34,2024-08-24 09:50:25
OI17808,O03296,P02662,2,1030.72,139.54,240.68,Warehouse,2024-10-13 11:26:29,2024-01-20 06:23:39
OI17809,O04290,P02026,3,1329.08,343.65,231.57,Warehouse,2024-08-11 14:36:05,2024-08-31 14:12:49
OI17810,O09049,P02272,0,1509.71,291.07,195.2,,2024-12-03 21:46:08,2024-05-07 07:57:50
OI17811,O11817,P03974,1,4494.7,448.56,258.86,W@rehouse,2024-10-05 16:43:13,2024-10-31 03:51:57
OI17812,O11369,P00870,,3552.99,131.53,51.58,3PL,2024-07-25 17:40:07,2024-05-15 05:00:10
OI17813,O00970,P03349,,2675.13,243.2,290.25,Warehouse,2024-02-11 21:22:50,2024-05-17 10:37:49
OI17814,O09438,P01139,3,1334,67.75,69.15,W@rehouse,2024-06-29 00:48:41,2024-01-22 03:15:26
OI17815,O11865,P02386,3,1646.95,306.43,23.25,3PL,2024-03-02 22:09:53,2024-10-20 10:50:26
OI17816,O03635,P04360,1,2558.88,354.59,61.85,Vendor,2024-07-08 05:58:33,2024-05-14 05:49:47
OI17817,O11821,P01023,0,1297.06,206.7,100.26,Vendor,2024-01-09 03:16:16,2024-09-10 00:26:14
OI17818,O10216,P01736,3,2849.53,74.81,251.64,3pl,2024-10-20 10:21:05,2024-08-10 07:02:19
OI17819,O10586,P04229,1,3582.66,312.51,49.71,VENDOR,2024-01-30 20:00:50,2024-09-28 22:21:34
OI17820,O01049,P02936,1,1492.02,107.81,208.71,3PL,2024-01-31 16:15:30,2024-03-09 01:04:21
OI17821,O07325,P01360,1,1743.57,396.49,266.21,Warehouse,2024-05-05 11:51:18,2024-09-14 03:20:42
OI17822,O10534,P00831,0,4049.87,160.73,301.96,W@rehouse,2024-10-11 13:30:29,2024-10-28 21:56:26
OI17823,O10191,P00350,1,781.64,187.84,438.75,3PL,2024-06-28 07:23:48,2024-02-26 18:48:11
OI17824,O04949,P01096,,4892.7,201.11,321.02,,2024-11-22 04:54:22,2024-04-08 14:11:21
OI17825,O09041,P03036,3,4664.87,77.25,283.07,,2024-11-05 03:32:27,2024-01-27 06:43:10
OI17826,O11275,P02713,3,800.49,467.1,375.58,,2024-06-06 23:13:35,2024-12-18 12:53:33
OI17827,O11160,P03257,0,1139.4,277.03,7.37,vendor,2024-03-29 13:16:53,2024-12-20 09:43:20
OI17828,O10008,P02548,2,2462.56,477.4,10.44,3PL,2024-11-10 21:19:52,2024-10-12 16:31:45
OI17829,O07032,P04423,0,2761.9,258.71,55.4,Vendor,2024-12-26 03:10:48,2024-03-20 06:51:01
OI17830,O10169,P02764,1,4068.51,150.08,78.93,,2024-09-03 00:20:18,2024-09-30 19:09:09
OI17831,O10234,P00917,,446.29,199.56,251.94,,2024-10-30 01:00:59,2024-09-20 00:45:59
OI17832,O05040,P01562,3,90.09,316.84,396,VENDOR,2024-12-09 06:42:16,2024-09-23 05:07:57
OI17833,O04237,P02520,,2748.91,44.81,156.08,W@rehouse,2024-01-11 16:29:36,2024-11-16 10:01:30
OI17834,O11649,P04757,2,1915.75,292.76,23.83,,2024-06-05 21:09:01,2024-09-18 22:31:44
OI17835,O07300,P02790,1,3866.09,217.39,34.86,W@rehouse,2024-04-27 17:26:14,2024-11-07 15:15:42
OI17836,O06035,P01779,1,702.35,397.6,420.04,vendor,2024-06-23 00:26:54,2024-06-15 17:21:08
OI17837,O04589,P01690,1,1168.56,498.83,321.36,3PL,2024-12-30 14:41:45,2024-06-09 00:41:00
OI17838,O03462,P04329,2,2174.39,10.51,487.31,3PL,2024-03-12 21:44:39,2024-10-04 11:58:32
OI17839,O11028,P01782,1,1585.41,191.28,140.84,W@rehouse,2024-05-26 00:45:27,2024-05-02 22:41:43
OI17840,O10754,P02200,3,2191.2,205.76,444.07,3PL,2024-02-07 14:31:47,2024-12-05 09:35:48
OI17841,O10874,P00521,3,2494.72,259.69,369.28,Warehouse,2024-07-19 23:38:54,2024-09-06 03:56:08
OI17842,O10708,P04049,,877.78,429.83,488.37,Warehouse,2024-01-26 03:02:31,2024-05-11 20:02:07
OI17843,O11704,P04195,0,4897.82,400.75,260.35,Vendor,2024-01-07 05:15:08,2024-07-17 14:30:25
OI17844,O10672,P01205,,812.86,113.65,295.42,3PL,2024-12-06 05:48:57,2024-11-17 16:04:33
OI17845,O02284,P00654,2,3959.69,155.37,227.41,3PL,2024-12-07 01:30:02,2024-08-29 10:20:01
OI17846,O09149,P00866,2,911.76,395.67,457.55,warehouse,2024-10-30 11:37:51,2024-09-14 18:37:47
OI17847,O06754,P02828,,110.12,325.91,30.58,3PL,2024-01-14 06:19:03,2024-03-02 01:00:53
OI17848,O11598,P01384,0,3656.02,380,120.41,3PL,2024-01-12 06:25:10,2024-06-27 11:37:13
OI17849,O04403,P02817,0,814.82,153.98,479.55,,2024-09-25 15:21:59,2024-01-24 07:08:34
OI17850,O11092,P03689,1,1462.32,17.31,337.21,VENDOR,2024-03-18 20:07:41,2024-01-17 08:52:18
OI17851,O11939,P02486,3,3390.5,178.8,132.57,Vendor,2024-11-03 08:36:20,2024-07-13 06:06:56
OI17852,O10183,P00837,,4809.09,366.24,240.87,W@rehouse,2024-04-06 03:12:59,2024-12-10 11:04:22
OI17853,O04458,P03716,1,3392.44,210.22,187.44,Warehouse,2024-11-30 15:56:41,2024-02-01 22:26:52
OI17854,O10382,P01472,2,956.15,335.28,111.75,WAREHOUSE,2024-03-19 02:49:26,2024-03-16 05:51:15
OI17855,O09767,P03353,2,1950.12,273.14,162.39,3PL,2024-02-21 04:06:17,2024-09-15 14:02:49
OI17856,O10071,P02254,0,1916.63,420.1,174.96,3PL,2024-02-08 03:21:30,2024-06-10 05:06:53
OI17857,O11550,P01957,2,3716.29,490.98,282.29,vendor,2024-05-24 02:46:08,2024-11-24 11:51:23
OI17858,O03961,P00299,1,4089.9,435.23,119.41,vendor,2024-05-15 16:05:23,2024-12-08 16:12:22
OI17859,O09875,P04419,,4392.98,152.98,351.22,vendor,2024-02-13 16:18:47,2024-05-01 16:09:14
OI17860,O10011,P04223,0,3915.09,278.02,184.39,3PL,2024-03-11 08:31:20,2024-06-02 10:46:30
OI17861,O03647,P01800,2,2506.14,428.38,346.45,3PL,2024-02-29 04:44:36,2024-07-03 15:37:09
OI17862,O10810,P01823,3,666.53,409.25,330.76,Warehouse,2024-07-14 21:44:48,2024-11-03 05:02:55
OI17863,O11399,P03708,1,4213.94,305.93,247.74,3PL,2024-10-20 23:43:09,2024-01-05 20:20:29
OI17864,O11658,P01311,,1103.96,148.36,365.16,Warehouse,2024-02-17 10:32:07,2024-07-27 22:05:40
OI17865,O11680,P03954,1,702.8,230.43,137.1,3PL,2024-09-21 23:43:07,2024-10-18 12:51:52
OI17866,O07353,P00721,1,1762.77,449.1,235.88,vendor,2024-02-06 05:21:05,2024-10-11 06:19:49
OI17867,O07653,P02033,1,3237.33,187.83,482,,2024-06-16 13:26:24,2024-08-21 04:34:44
OI17868,O11458,P00988,0,1125.73,77.4,487.68,,2024-04-13 18:38:35,2024-09-16 12:14:54
OI17869,O10775,P03392,3,2533.57,84.8,473.04,3PL,2024-06-20 15:38:30,2024-12-07 12:02:56
OI17870,O00330,P04655,,2386.49,497.74,28.47,3PL,2024-04-10 18:29:42,2024-12-20 04:56:09
OI17871,O03513,P00365,3,2189.71,321.08,369.12,Warehouse,2024-05-11 03:29:41,2024-03-26 05:06:32
OI17872,O06142,P02213,2,2213.81,1.74,403.73,3PL,2024-04-01 03:04:35,2024-06-11 11:12:25
OI17873,O10063,P04981,,1652.38,123.57,126.94,Warehouse,2024-10-13 15:58:28,2024-09-07 01:17:13
OI17874,O11163,P02383,2,1137.01,224.54,29.44,3PL,2024-04-22 14:46:56,2024-06-02 06:08:05
OI17875,O11435,P01110,,3274.07,474.24,86.47,3PL,2024-11-03 05:41:54,2024-01-19 01:35:59
OI17876,O11036,P04175,1,4966.69,113.11,240.67,,2024-05-16 10:26:14,2024-08-23 21:02:31
OI17877,O08449,P04193,0,2761.14,83.71,390.2,vendor,2024-02-28 16:52:08,2024-12-16 12:14:16
OI17878,O10672,P04961,3,3771.38,403.91,126.38,Warehouse,2024-03-07 00:38:28,2024-12-30 20:24:40
OI17879,O04641,P00097,1,4647.04,242.15,9.09,3PL,2024-07-12 07:53:09,2024-12-01 11:50:56
OI17880,O10169,P02978,0,3916.52,209.73,60.64,3PL,2024-01-14 13:46:39,2024-01-19 13:30:11
OI17881,O01576,P00028,1,3790.89,475.92,201.11,Warehouse,2024-02-21 21:07:27,2024-08-01 00:47:19
OI17882,O11843,P04744,0,3521.09,121.44,184.58,warehouse,2024-11-02 21:07:56,2024-08-24 07:06:37
OI17883,O00028,P03521,1,3777.64,203.16,416.03,,2024-01-07 13:07:45,2024-08-27 23:54:30
OI17884,O08067,P03689,3,1048.87,190.07,146.12,VENDOR,2024-11-03 10:17:24,2024-03-06 17:21:21
OI17885,O11388,P00819,3,3269.48,59.9,180.14,Vendor,2024-10-21 12:44:53,2024-01-19 22:17:45
OI17886,O10783,P02260,1,2514,125.55,37.31,vendor,2024-06-30 23:22:12,2024-08-08 15:32:08
OI17887,O10526,P00936,,1305.92,493.72,412,Warehouse,2024-02-28 22:42:12,2024-04-15 01:02:50
OI17888,O11510,P01275,3,4073.52,66.98,6.62,WAREHOUSE,2024-01-23 21:06:16,2024-03-25 04:31:41
OI17889,O11277,P03240,0,1441.79,28.57,75.6,WAREHOUSE,2024-05-05 07:02:04,2024-12-22 19:58:10
OI17890,O01438,P01426,,4280.5,348.41,278.58,VENDOR,2024-03-18 21:58:10,2024-09-17 02:56:40
OI17891,O11247,P02611,3,3741.74,365.64,381.04,Warehouse,2024-12-04 01:54:00,2024-03-11 22:19:55
OI17892,O10612,P00302,1,4830.14,341.01,167.18,,2024-12-18 13:09:24,2024-05-05 10:49:44
OI17893,O04924,P04738,1,4150.15,183.58,425.42,warehouse,2024-12-13 17:45:16,2024-01-05 16:12:01
OI17894,O06628,P00766,1,3814.36,96.82,46,Vendor,2024-10-28 07:48:49,2024-07-25 03:53:51
OI17895,O03397,P03507,2,2529.09,159.31,201.55,3pl,2024-02-29 10:15:17,2024-12-22 10:09:17
OI17896,O06508,P02035,1,688.73,465.41,402.17,Vendor,2024-05-18 16:11:34,2024-11-02 06:57:37
OI17897,O01205,P01357,0,2446,375.34,64.52,3PL,2024-07-30 15:01:14,2024-08-02 13:13:12
OI17898,O11759,P00984,1,927.89,456.8,229.77,Vendor,2024-08-27 03:56:12,2024-08-27 19:46:18
OI17899,O11673,P03103,0,4713.91,54.32,28.76,Warehouse,2024-01-03 22:19:29,2024-03-22 09:19:44
OI17900,O07450,P04478,1,4965.02,336.96,441.56,W@rehouse,2024-10-06 02:32:03,2024-07-18 02:38:44
OI17901,O11439,P00395,1,1540.95,89.33,251.11,Warehouse,2024-05-04 17:22:39,2024-03-08 10:14:09
OI17902,O11572,P04260,,4187.24,378.19,264.03,Warehouse,2024-11-07 09:17:15,2024-05-07 12:08:42
OI17903,O11843,P03090,1,771.21,491.88,222.53,3pl,2024-09-04 07:40:16,2024-04-15 11:58:04
OI17904,O10354,P02108,3,1600.06,40.51,142.6,3PL,2024-04-23 17:16:48,2024-04-28 03:19:12
OI17905,O00156,P01617,,3391.13,178.39,146.83,3PL,2024-09-05 21:16:53,2024-04-13 22:00:00
OI17906,O11170,P02272,0,3027.36,218.74,127.14,3PL,2024-06-30 05:36:30,2024-07-29 13:12:58
OI17907,O04447,P01304,,789.75,493.74,17.69,3PL,2024-11-25 21:45:18,2024-06-09 03:48:56
OI17908,O10993,P00538,1,1079.86,5.16,434.85,,2024-03-07 17:36:30,2024-07-19 17:27:19
OI17909,O11618,P01653,1,2539.18,438.08,492.48,Vendor,2024-04-18 05:55:19,2024-11-06 01:07:00
OI17910,O04426,P00581,1,4630.9,134.75,231.72,3PL,2024-07-17 09:55:18,2024-02-19 15:51:30
OI17911,O11742,P03688,,2597.29,2.72,436.55,3pl,2024-06-08 01:01:57,2024-03-29 00:28:08
OI17912,O11791,P02320,3,2013.77,122.31,128.24,warehouse,2024-12-25 05:46:47,2024-02-02 17:45:00
OI17913,O11999,P01771,0,1851.96,442.85,31.4,Vendor,2024-08-02 06:25:49,2024-05-08 12:24:30
OI17914,O11677,P04067,1,4069.28,198.8,89.05,WAREHOUSE,2024-06-18 05:34:05,2024-12-16 09:28:48
OI17915,O03768,P02681,1,423.94,476.2,186.47,VENDOR,2024-05-13 01:44:54,2024-01-20 11:25:43
OI17916,O11913,P01231,0,2473.75,379.84,481.86,vendor,2024-02-19 10:14:21,2024-08-04 05:19:08
OI17917,O11538,P03299,1,2277.54,230.9,399.69,3PL,2024-04-07 09:48:00,2024-10-12 06:07:38
OI17918,O11014,P00169,0,3771.26,128.27,296.74,VENDOR,2024-06-11 02:05:04,2024-04-20 23:20:07
OI17919,O07364,P00517,,3901.76,64.55,406,Vendor,2024-06-23 17:22:01,2024-11-29 15:24:18
OI17920,O08614,P02798,0,73.71,213.4,215.04,3pl,2024-05-13 03:49:13,2024-12-20 23:23:38
OI17921,O03521,P01050,3,1270.04,463.12,266.17,3PL,2024-02-23 07:52:35,2024-12-31 05:28:03
OI17922,O08403,P00326,1,4715.86,51.92,168.94,3PL,2024-01-17 09:00:27,2024-02-09 14:44:18
OI17923,O11334,P03468,2,1162.93,69.72,207.61,3pl,2024-02-02 01:22:47,2024-10-21 03:53:11
OI17924,O02499,P00729,,2774.35,126.79,155.48,Vendor,2024-06-02 10:29:34,2024-02-05 21:10:02
OI17925,O03971,P02946,1,4942.16,95.92,187,Warehouse,2024-08-01 07:11:17,2024-06-04 04:39:22
OI17926,O05659,P03329,1,3951.08,2.49,2.09,3PL,2024-10-31 08:25:15,2024-12-06 19:50:45
OI17927,O05665,P03787,3,2795.9,188.01,263.67,3pl,2024-05-28 18:17:33,2024-10-26 15:50:17
OI17928,O07222,P04585,2,4751.58,304.64,207.07,Vendor,2024-02-07 11:21:28,2024-07-21 17:03:08
OI17929,O10316,P02458,1,860.18,306.12,28.47,Vendor,2024-09-03 00:56:45,2024-12-13 13:18:43
OI17930,O00189,P03645,2,879.62,291.63,427.65,3PL,2024-11-14 22:46:14,2024-06-21 19:58:45
OI17931,O11965,P01675,1,2707.14,394.68,49.6,3PL,2024-12-21 12:36:58,2024-03-15 05:57:30
OI17932,O05065,P03760,0,4299.1,269.8,256.82,,2024-01-12 22:52:02,2024-08-15 10:51:20
OI17933,O10189,P03125,,1664.68,414.02,166.17,3pl,2024-11-02 13:19:58,2024-05-21 22:18:00
OI17934,O11423,P01269,3,2273.42,440.8,264.43,WAREHOUSE,2024-05-27 00:03:26,2024-03-30 02:46:53
OI17935,O01460,P00790,3,72.74,197.85,410.88,3PL,2024-03-24 14:31:23,2024-11-03 19:24:53
OI17936,O11997,P04887,2,1227.28,289.68,87.09,3PL,2024-12-16 01:30:31,2024-06-08 18:44:11
OI17937,O10676,P02665,,815.68,243.28,336.86,Vendor,2024-04-11 01:50:37,2024-08-24 22:57:42
OI17938,O02258,P04604,3,2151.55,61.04,17.91,VENDOR,2024-01-08 21:37:58,2024-09-28 01:38:26
OI17939,O11526,P00394,,1148.32,137.51,242.74,WAREHOUSE,2024-09-15 18:41:47,2024-06-13 10:05:22
OI17940,O00368,P01483,0,1457.26,191.77,428.78,vendor,2024-12-19 01:55:02,2024-05-30 10:36:27
OI17941,O11260,P02955,2,2441.75,80.04,46.38,WAREHOUSE,2024-06-24 19:53:43,2024-05-21 14:19:33
OI17942,O01863,P00631,,3730.99,294.7,242.36,3PL,2024-07-15 14:06:29,2024-02-18 03:33:12
OI17943,O03304,P02942,0,1783.8,49.76,471.46,vendor,2024-08-19 19:42:36,2024-07-24 23:02:59
OI17944,O08386,P03053,0,3709.32,344,499.29,,2024-08-16 12:48:57,2024-07-29 04:18:15
OI17945,O10948,P00455,1,2467.79,74.01,397.95,,2024-11-08 01:18:22,2024-03-02 07:02:00
OI17946,O04609,P02905,1,4192.26,150.76,268.9,WAREHOUSE,2024-01-16 14:55:20,2024-05-28 23:46:00
OI17947,O01820,P04600,2,4708.08,420.24,346.8,3PL,2024-11-20 08:41:47,2024-10-16 15:23:32
OI17948,O10211,P04567,3,1476.61,198.42,174.01,Vendor,2024-01-29 10:58:52,2024-08-06 05:37:25
OI17949,O11471,P04409,2,4680.72,113.58,207.9,W@rehouse,2024-09-17 02:26:17,2024-11-15 18:10:08
OI17950,O06444,P00525,3,2859.46,341.19,114.39,vendor,2024-09-30 12:22:10,2024-11-27 09:10:17
OI17951,O10411,P02205,1,4841.72,20.95,436.2,,2024-04-26 16:54:35,2024-12-22 12:18:53
OI17952,O01072,P01708,0,1200.31,408.06,94.91,3PL,2024-10-27 19:47:04,2024-07-31 05:16:15
OI17953,O06951,P04713,0,1258.36,234.53,457.65,3PL,2024-02-29 20:19:36,2024-09-17 03:47:51
OI17954,O00191,P00255,1,1360.1,378.7,104.1,VENDOR,2024-11-25 19:55:27,2024-04-18 23:40:09
OI17955,O02035,P01543,1,1085.16,439.09,231.6,3PL,2024-02-02 10:06:42,2024-07-14 12:26:30
OI17956,O00808,P01194,1,3065.19,424.53,393.06,Warehouse,2024-10-07 06:04:19,2024-12-09 01:40:39
OI17957,O11444,P04538,3,3794.4,456.13,497.17,3PL,2024-03-10 17:05:09,2024-03-23 09:36:16
OI17958,O10758,P03679,1,2926.42,124.41,499.81,Vendor,2024-02-14 05:33:33,2024-12-10 17:06:31
OI17959,O02915,P04197,,1069.99,39.39,496.62,,2024-05-02 10:54:55,2024-12-16 12:06:29
OI17960,O04849,P01867,3,2741.96,171.29,498.66,3PL,2024-02-13 17:50:57,2024-10-14 06:03:23
OI17961,O10042,P00966,2,39.8,371.44,157.05,3PL,2024-06-29 07:41:32,2024-11-17 03:35:38
OI17962,O01655,P03176,2,2180.79,219.88,454.05,,2024-04-21 08:01:08,2024-02-28 09:23:57
OI17963,O10566,P04293,1,3379.62,423.09,390.28,Warehouse,2024-10-30 17:16:50,2024-07-06 08:35:58
OI17964,O02156,P01306,3,4477,191.27,433.94,vendor,2024-01-02 03:10:59,2024-01-12 16:07:34
OI17965,O10654,P02409,0,4220.31,460.01,403.46,warehouse,2024-06-22 17:24:37,2024-07-28 01:45:46
OI17966,O11307,P03193,3,3878.52,432.2,247.53,,2024-10-28 11:08:19,2024-07-04 07:03:34
OI17967,O11406,P00695,2,700.48,7.35,124.95,,2024-10-19 15:12:43,2024-04-14 08:40:12
OI17968,O06013,P03979,3,3190.06,364.3,243.52,vendor,2024-03-03 11:02:21,2024-11-06 15:00:30
OI17969,O09351,P04624,0,2313.17,31.14,119.01,Vendor,2024-11-05 15:40:48,2024-01-14 05:06:35
OI17970,O00815,P02492,1,2698.57,248.17,296.16,WAREHOUSE,2024-12-27 12:57:35,2024-10-15 06:44:45
OI17971,O10070,P01614,,4041.39,128.24,459.4,Warehouse,2024-11-11 21:10:52,2024-05-18 02:14:08
OI17972,O05119,P03089,1,756.42,356.15,412.1,W@rehouse,2024-01-12 20:44:56,2024-10-09 16:32:26
OI17973,O11287,P00513,1,2859.72,423.9,111.16,Warehouse,2024-02-27 02:17:46,2024-01-27 05:59:11
OI17974,O07681,P00979,2,4333.03,4.71,269.74,Vendor,2024-12-31 18:25:12,2024-01-30 15:40:57
OI17975,O00899,P01729,2,3639.1,3.61,341.57,Warehouse,2024-02-12 10:58:51,2024-05-12 16:14:24
OI17976,O09126,P00249,1,4782.51,9.22,370.99,3PL,2024-11-29 17:22:11,2024-03-31 17:04:11
OI17977,O08440,P00627,0,4911.33,457.59,393.94,Warehouse,2024-10-08 20:49:47,2024-11-04 12:18:12
OI17978,O10850,P04367,,4098.66,259.77,286.13,vendor,2024-07-11 19:20:16,2024-09-05 19:14:48
OI17979,O09527,P02416,1,919.9,122.21,69.48,Vendor,2024-07-29 12:43:06,2024-04-25 00:48:20
OI17980,O09716,P03080,1,3576.66,406.71,54.66,3PL,2024-02-07 05:34:24,2024-05-03 14:01:23
